Date Time,Order Number,Activity,Server
2024-05-28 18:22:00,796,Bill Paid,Barista A
2024-05-28 18:22:00,911,Seated,Barista E
2024-05-28 18:24:00,855,Drink Prepared,Barista F
2024-05-28 18:24:00,813,Drink Served,Barista C
2024-05-28 18:24:00,911,Order Taken,Barista E
2024-05-28 18:24:00,801,Seated,Barista A
2024-05-28 18:25:00,893,Drink Prepared,Barista B
2024-05-28 18:25:00,809,Snack Prepared,Barista D
2024-05-28 18:25:00,855,Drink Served,Barista F
2024-05-28 18:26:00,893,Drink Served,Barista B
2024-05-28 18:27:00,813,Snack Prepared,Barista C
2024-05-28 18:28:00,801,Order Taken,Barista A
2024-05-28 18:28:00,809,Snack Served,Barista D
2024-05-28 18:29:00,911,Drink Prepared,Barista E
2024-05-28 18:29:00,809,Bill Delivered,Barista D
2024-05-28 18:30:00,855,Snack Prepared,Barista F
2024-05-28 18:30:00,813,Snack Served,Barista C
2024-05-28 18:31:00,893,Snack Prepared,Barista B
2024-05-28 18:31:00,911,Drink Served,Barista E
2024-05-28 18:31:00,813,Bill Delivered,Barista C
2024-05-28 18:32:00,801,Drink Prepared,Barista A
2024-05-28 18:32:00,809,Bill Paid,Barista D
2024-05-28 18:32:00,855,Snack Served,Barista F
2024-05-28 18:32:00,813,Bill Paid,Barista C
2024-05-28 18:33:00,893,Snack Served,Barista B
2024-05-28 18:33:00,911,Snack Prepared,Barista E
2024-05-28 18:33:00,814,Seated,Barista D
2024-05-28 18:33:00,822,Seated,Barista C
2024-05-28 18:34:00,855,Bill Delivered,Barista F
2024-05-28 18:34:00,893,Bill Delivered,Barista B
2024-05-28 18:35:00,801,Drink Served,Barista A
2024-05-28 18:35:00,855,Bill Paid,Barista F
2024-05-28 18:36:00,911,Snack Served,Barista E
2024-05-28 18:36:00,893,Bill Paid,Barista B
2024-05-28 18:37:00,822,Order Taken,Barista C
2024-05-28 18:37:00,869,Seated,Barista F
2024-05-28 18:37:00,911,Bill Delivered,Barista E
2024-05-28 18:38:00,814,Order Taken,Barista D
2024-05-28 18:38:00,907,Seated,Barista B
2024-05-28 18:38:00,911,Bill Paid,Barista E
2024-05-28 18:40:00,801,Snack Prepared,Barista A
2024-05-28 18:40:00,869,Order Taken,Barista F
2024-05-28 18:40:00,920,Seated,Barista E
2024-05-28 18:42:00,822,Drink Prepared,Barista C
2024-05-28 18:42:00,801,Snack Served,Barista A
2024-05-28 18:43:00,907,Order Taken,Barista B
2024-05-28 18:44:00,822,Drink Served,Barista C
2024-05-28 18:44:00,801,Bill Delivered,Barista A
2024-05-28 18:45:00,814,Drink Prepared,Barista D
2024-05-28 18:45:00,920,Order Taken,Barista E
2024-05-28 18:46:00,869,Drink Prepared,Barista F
2024-05-28 18:46:00,814,Drink Served,Barista D
2024-05-28 18:47:00,801,Bill Paid,Barista A
2024-05-28 18:48:00,907,Drink Prepared,Barista B
2024-05-28 18:49:00,822,Snack Prepared,Barista C
2024-05-28 18:49:00,869,Drink Served,Barista F
2024-05-28 18:49:00,807,Seated,Barista A
2024-05-28 18:50:00,814,Snack Prepared,Barista D
2024-05-28 18:50:00,822,Snack Served,Barista C
2024-05-28 18:51:00,920,Drink Prepared,Barista E
2024-05-28 18:51:00,907,Drink Served,Barista B
2024-05-28 18:52:00,869,Snack Prepared,Barista F
2024-05-28 18:52:00,814,Snack Served,Barista D
2024-05-28 18:52:00,822,Bill Delivered,Barista C
2024-05-28 18:53:00,807,Order Taken,Barista A
2024-05-28 18:53:00,920,Drink Served,Barista E
2024-05-28 18:54:00,907,Snack Prepared,Barista B
2024-05-28 18:54:00,814,Bill Delivered,Barista D
2024-05-28 18:55:00,869,Snack Served,Barista F
2024-05-28 18:55:00,822,Bill Paid,Barista C
2024-05-28 18:56:00,907,Snack Served,Barista B
2024-05-28 18:56:00,814,Bill Paid,Barista D
2024-05-28 18:56:00,869,Bill Delivered,Barista F
2024-05-28 18:57:00,825,Seated,Barista C
2024-05-28 18:58:00,920,Snack Prepared,Barista E
2024-05-28 18:58:00,907,Bill Delivered,Barista B
2024-05-28 18:58:00,869,Bill Paid,Barista F
2024-05-28 18:58:00,819,Seated,Barista D
2024-05-28 19:00:00,807,Drink Prepared,Barista A
2024-05-28 19:00:00,825,Order Taken,Barista C
2024-05-28 19:00:00,907,Bill Paid,Barista B
2024-05-28 19:00:00,874,Seated,Barista F
2024-05-28 19:01:00,920,Snack Served,Barista E
2024-05-28 19:01:00,819,Order Taken,Barista D
2024-05-28 19:02:00,874,Order Taken,Barista F
2024-05-28 19:02:00,920,Bill Delivered,Barista E
2024-05-28 19:03:00,807,Drink Served,Barista A
2024-05-28 19:03:00,825,Drink Prepared,Barista C
2024-05-28 19:03:00,910,Seated,Barista B
2024-05-28 19:04:00,819,Drink Prepared,Barista D
2024-05-28 19:04:00,920,Bill Paid,Barista E
2024-05-28 19:05:00,807,Snack Prepared,Barista A
2024-05-28 19:06:00,825,Drink Served,Barista C
2024-05-28 19:06:00,819,Drink Served,Barista D
2024-05-28 19:06:00,923,Seated,Barista E
2024-05-28 19:07:00,874,Drink Prepared,Barista F
2024-05-28 19:07:00,910,Order Taken,Barista B
2024-05-28 19:08:00,807,Snack Served,Barista A
2024-05-28 19:10:00,825,Snack Prepared,Barista C
2024-05-28 19:10:00,874,Drink Served,Barista F
2024-05-28 19:10:00,807,Bill Delivered,Barista A
2024-05-28 19:11:00,819,Snack Prepared,Barista D
2024-05-28 19:11:00,923,Order Taken,Barista E
2024-05-28 19:12:00,825,Snack Served,Barista C
2024-05-28 19:13:00,910,Drink Prepared,Barista B
2024-05-28 19:13:00,807,Bill Paid,Barista A
2024-05-28 19:13:00,825,Bill Delivered,Barista C
2024-05-28 19:14:00,819,Snack Served,Barista D
2024-05-28 19:14:00,825,Bill Paid,Barista C
2024-05-28 19:15:00,874,Snack Prepared,Barista F
2024-05-28 19:15:00,923,Drink Prepared,Barista E
2024-05-28 19:15:00,828,Seated,Barista C
2024-05-28 19:16:00,910,Drink Served,Barista B
2024-05-28 19:16:00,818,Seated,Barista A
2024-05-28 19:16:00,819,Bill Delivered,Barista D
2024-05-28 19:17:00,819,Bill Paid,Barista D
2024-05-28 19:18:00,874,Snack Served,Barista F
2024-05-28 19:18:00,923,Drink Served,Barista E
2024-05-28 19:18:00,828,Order Taken,Barista C
2024-05-28 19:18:00,818,Order Taken,Barista A
2024-05-28 19:19:00,874,Bill Delivered,Barista F
2024-05-28 19:20:00,820,Seated,Barista D
2024-05-28 19:21:00,910,Snack Prepared,Barista B
2024-05-28 19:21:00,874,Bill Paid,Barista F
2024-05-28 19:22:00,910,Snack Served,Barista B
2024-05-28 19:23:00,923,Snack Prepared,Barista E
2024-05-28 19:23:00,818,Drink Prepared,Barista A
2024-05-28 19:24:00,877,Seated,Barista F
2024-05-28 19:24:00,910,Bill Delivered,Barista B
2024-05-28 19:25:00,828,Drink Prepared,Barista C
2024-05-28 19:25:00,820,Order Taken,Barista D
2024-05-28 19:25:00,923,Snack Served,Barista E
2024-05-28 19:26:00,818,Drink Served,Barista A
2024-05-28 19:26:00,910,Bill Paid,Barista B
2024-05-28 19:26:00,828,Drink Served,Barista C
2024-05-28 19:27:00,923,Bill Delivered,Barista E
2024-05-28 19:28:00,818,Snack Prepared,Barista A
2024-05-28 19:28:00,912,Seated,Barista B
2024-05-28 19:28:00,923,Bill Paid,Barista E
2024-05-28 19:29:00,877,Order Taken,Barista F
2024-05-28 19:29:00,818,Snack Served,Barista A
2024-05-28 19:30:00,820,Drink Prepared,Barista D
2024-05-28 19:31:00,828,Snack Prepared,Barista C
2024-05-28 19:31:00,929,Seated,Barista E
2024-05-28 19:31:00,818,Bill Delivered,Barista A
2024-05-28 19:32:00,818,Bill Paid,Barista A
2024-05-28 19:33:00,912,Order Taken,Barista B
2024-05-28 19:33:00,820,Drink Served,Barista D
2024-05-28 19:34:00,877,Drink Prepared,Barista F
2024-05-28 19:34:00,828,Snack Served,Barista C
2024-05-28 19:34:00,823,Seated,Barista A
2024-05-28 19:35:00,877,Drink Served,Barista F
2024-05-28 19:35:00,828,Bill Delivered,Barista C
2024-05-28 19:36:00,929,Order Taken,Barista E
2024-05-28 19:37:00,828,Bill Paid,Barista C
2024-05-28 19:38:00,912,Drink Prepared,Barista B
2024-05-28 19:38:00,820,Snack Prepared,Barista D
2024-05-28 19:38:00,823,Order Taken,Barista A
2024-05-28 19:38:00,877,Snack Prepared,Barista F
2024-05-28 19:39:00,831,Seated,Barista C
2024-05-28 19:39:00,912,Drink Served,Barista B
2024-05-28 19:39:00,877,Snack Served,Barista F
2024-05-28 19:40:00,820,Snack Served,Barista D
2024-05-28 19:41:00,929,Drink Prepared,Barista E
2024-05-28 19:41:00,831,Order Taken,Barista C
2024-05-28 19:41:00,877,Bill Delivered,Barista F
2024-05-28 19:41:00,820,Bill Delivered,Barista D
2024-05-28 19:42:00,929,Drink Served,Barista E
2024-05-28 19:42:00,820,Bill Paid,Barista D
2024-05-28 19:43:00,823,Drink Prepared,Barista A
2024-05-28 19:44:00,912,Snack Prepared,Barista B
2024-05-28 19:44:00,877,Bill Paid,Barista F
2024-05-28 19:44:00,929,Snack Prepared,Barista E
2024-05-28 19:44:00,823,Drink Served,Barista A
2024-05-28 19:45:00,841,Seated,Barista D
2024-05-28 19:46:00,831,Drink Prepared,Barista C
2024-05-28 19:46:00,912,Snack Served,Barista B
2024-05-28 19:46:00,929,Snack Served,Barista E
2024-05-28 19:47:00,879,Seated,Barista F
2024-05-28 19:47:00,831,Drink Served,Barista C
2024-05-28 19:47:00,912,Bill Delivered,Barista B
2024-05-28 19:48:00,841,Order Taken,Barista D
2024-05-28 19:48:00,929,Bill Delivered,Barista E
2024-05-28 19:48:00,912,Bill Paid,Barista B
2024-05-28 19:49:00,823,Snack Prepared,Barista A
2024-05-28 19:49:00,918,Seated,Barista B
2024-05-28 19:50:00,831,Snack Prepared,Barista C
2024-05-28 19:51:00,879,Order Taken,Barista F
2024-05-28 19:51:00,929,Bill Paid,Barista E
2024-05-28 19:51:00,831,Snack Served,Barista C
2024-05-28 19:52:00,841,Drink Prepared,Barista D
2024-05-28 19:52:00,823,Snack Served,Barista A
2024-05-28 19:52:00,918,Order Taken,Barista B
2024-05-28 19:52:00,831,Bill Delivered,Barista C
2024-05-28 19:54:00,942,Seated,Barista E
2024-05-28 19:54:00,823,Bill Delivered,Barista A
2024-05-28 19:54:00,831,Bill Paid,Barista C
2024-05-28 19:55:00,879,Drink Prepared,Barista F
2024-05-28 19:55:00,841,Drink Served,Barista D
2024-05-28 19:56:00,918,Drink Prepared,Barista B
2024-05-28 19:57:00,942,Order Taken,Barista E
2024-05-28 19:57:00,823,Bill Paid,Barista A
2024-05-28 19:57:00,835,Seated,Barista C
2024-05-28 19:57:00,879,Drink Served,Barista F
2024-05-28 19:58:00,918,Drink Served,Barista B
2024-05-28 19:58:00,833,Seated,Barista A
2024-05-28 19:59:00,841,Snack Prepared,Barista D
2024-05-28 19:59:00,835,Order Taken,Barista C
2024-05-28 20:00:00,879,Snack Prepared,Barista F
2024-05-28 20:02:00,942,Drink Prepared,Barista E
2024-05-28 20:02:00,918,Snack Prepared,Barista B
2024-05-28 20:02:00,841,Snack Served,Barista D
2024-05-28 20:03:00,833,Order Taken,Barista A
2024-05-28 20:03:00,879,Snack Served,Barista F
2024-05-28 20:03:00,841,Bill Delivered,Barista D
2024-05-28 20:04:00,835,Drink Prepared,Barista C
2024-05-28 20:04:00,918,Snack Served,Barista B
2024-05-28 20:04:00,879,Bill Delivered,Barista F
2024-05-28 20:05:00,942,Drink Served,Barista E
2024-05-28 20:05:00,841,Bill Paid,Barista D
2024-05-28 20:06:00,918,Bill Delivered,Barista B
2024-05-28 20:06:00,850,Seated,Barista D
2024-05-28 20:07:00,835,Drink Served,Barista C
2024-05-28 20:07:00,879,Bill Paid,Barista F
2024-05-28 20:07:00,918,Bill Paid,Barista B
2024-05-28 20:08:00,883,Seated,Barista F
2024-05-28 20:08:00,919,Seated,Barista B
2024-05-28 20:09:00,942,Snack Prepared,Barista E
2024-05-28 20:09:00,835,Snack Prepared,Barista C
2024-05-28 20:10:00,833,Drink Prepared,Barista A
2024-05-28 20:11:00,850,Order Taken,Barista D
2024-05-28 20:11:00,919,Order Taken,Barista B
2024-05-28 20:11:00,942,Snack Served,Barista E
2024-05-28 20:11:00,835,Snack Served,Barista C
2024-05-28 20:12:00,883,Order Taken,Barista F
2024-05-28 20:12:00,833,Drink Served,Barista A
2024-05-28 20:12:00,942,Bill Delivered,Barista E
2024-05-28 20:13:00,835,Bill Delivered,Barista C
2024-05-28 20:14:00,919,Drink Prepared,Barista B
2024-05-28 20:15:00,942,Bill Paid,Barista E
2024-05-28 20:16:00,883,Drink Prepared,Barista F
2024-05-28 20:16:00,833,Snack Prepared,Barista A
2024-05-28 20:16:00,835,Bill Paid,Barista C
2024-05-28 20:16:00,957,Seated,Barista E
2024-05-28 20:17:00,919,Drink Served,Barista B
2024-05-28 20:17:00,883,Drink Served,Barista F
2024-05-28 20:18:00,850,Drink Prepared,Barista D
2024-05-28 20:18:00,957,Order Taken,Barista E
2024-05-28 20:19:00,833,Snack Served,Barista A
2024-05-28 20:19:00,844,Seated,Barista C
2024-05-28 20:19:00,850,Drink Served,Barista D
2024-05-28 20:21:00,919,Snack Prepared,Barista B
2024-05-28 20:21:00,883,Snack Prepared,Barista F
2024-05-28 20:21:00,833,Bill Delivered,Barista A
2024-05-28 20:23:00,919,Snack Served,Barista B
2024-05-28 20:23:00,883,Snack Served,Barista F
2024-05-28 20:23:00,833,Bill Paid,Barista A
2024-05-28 20:24:00,957,Drink Prepared,Barista E
2024-05-28 20:24:00,844,Order Taken,Barista C
2024-05-28 20:24:00,850,Snack Prepared,Barista D
2024-05-28 20:24:00,843,Seated,Barista A
2024-05-28 20:25:00,919,Bill Delivered,Barista B
2024-05-28 20:25:00,883,Bill Delivered,Barista F
2024-05-28 20:25:00,957,Drink Served,Barista E
2024-05-28 20:26:00,850,Snack Served,Barista D
2024-05-28 20:27:00,844,Drink Prepared,Barista C
2024-05-28 20:27:00,919,Bill Paid,Barista B
2024-05-28 20:28:00,883,Bill Paid,Barista F
2024-05-28 20:28:00,850,Bill Delivered,Barista D
2024-05-28 20:29:00,843,Order Taken,Barista A
2024-05-28 20:29:00,844,Drink Served,Barista C
2024-05-28 20:29:00,924,Seated,Barista B
2024-05-28 20:29:00,850,Bill Paid,Barista D
2024-05-28 20:29:00,886,Seated,Barista F
2024-05-28 20:30:00,957,Snack Prepared,Barista E
2024-05-28 20:30:00,852,Seated,Barista D
2024-05-28 20:31:00,886,Order Taken,Barista F
2024-05-28 20:31:00,957,Snack Served,Barista E
2024-05-28 20:32:00,844,Snack Prepared,Barista C
2024-05-28 20:32:00,924,Order Taken,Barista B
2024-05-28 20:33:00,957,Bill Delivered,Barista E
2024-05-28 20:33:00,844,Snack Served,Barista C
2024-05-28 20:34:00,852,Order Taken,Barista D
2024-05-28 20:35:00,886,Drink Prepared,Barista F
2024-05-28 20:35:00,957,Bill Paid,Barista E
2024-05-28 20:35:00,844,Bill Delivered,Barista C
2024-05-28 20:36:00,843,Drink Prepared,Barista A
2024-05-28 20:36:00,924,Drink Prepared,Barista B
2024-05-28 20:36:00,886,Drink Served,Barista F
2024-05-28 20:36:00,963,Seated,Barista E
2024-05-28 20:37:00,844,Bill Paid,Barista C
2024-05-28 20:37:00,843,Drink Served,Barista A
2024-05-28 20:37:00,924,Drink Served,Barista B
2024-05-28 20:38:00,846,Seated,Barista C
2024-05-28 20:39:00,886,Snack Prepared,Barista F
2024-05-28 20:39:00,843,Snack Prepared,Barista A
2024-05-28 20:40:00,963,Order Taken,Barista E
2024-05-28 20:40:00,924,Snack Prepared,Barista B
2024-05-28 20:41:00,852,Drink Prepared,Barista D
2024-05-28 20:41:00,886,Snack Served,Barista F
2024-05-28 20:41:00,924,Snack Served,Barista B
2024-05-28 20:42:00,846,Order Taken,Barista C
2024-05-28 20:42:00,843,Snack Served,Barista A
2024-05-28 20:42:00,924,Bill Delivered,Barista B
2024-05-28 20:43:00,963,Drink Prepared,Barista E
2024-05-28 20:43:00,852,Drink Served,Barista D
2024-05-28 20:43:00,886,Bill Delivered,Barista F
2024-05-28 20:44:00,843,Bill Delivered,Barista A
2024-05-28 20:45:00,924,Bill Paid,Barista B
2024-05-28 20:45:00,843,Bill Paid,Barista A
2024-05-28 20:46:00,963,Drink Served,Barista E
2024-05-28 20:46:00,886,Bill Paid,Barista F
2024-05-28 20:46:00,925,Seated,Barista B
2024-05-28 20:46:00,847,Seated,Barista A
2024-05-28 20:48:00,846,Drink Prepared,Barista C
2024-05-28 20:48:00,852,Snack Prepared,Barista D
2024-05-28 20:48:00,963,Snack Prepared,Barista E
2024-05-28 20:48:00,925,Order Taken,Barista B
2024-05-28 20:48:00,887,Seated,Barista F
2024-05-28 20:50:00,847,Order Taken,Barista A
2024-05-28 20:50:00,963,Snack Served,Barista E
2024-05-28 20:51:00,846,Drink Served,Barista C
2024-05-28 20:51:00,852,Snack Served,Barista D
2024-05-28 20:51:00,925,Drink Prepared,Barista B
2024-05-28 20:52:00,963,Bill Delivered,Barista E
2024-05-28 20:52:00,852,Bill Delivered,Barista D
2024-05-28 20:52:00,925,Drink Served,Barista B
2024-05-28 20:53:00,887,Order Taken,Barista F
2024-05-28 20:53:00,963,Bill Paid,Barista E
2024-05-28 20:53:00,852,Bill Paid,Barista D
2024-05-28 20:55:00,854,Seated,Barista D
2024-05-28 20:56:00,847,Drink Prepared,Barista A
2024-05-28 20:56:00,846,Snack Prepared,Barista C
2024-05-28 20:56:00,925,Snack Prepared,Barista B
2024-05-28 20:56:00,967,Seated,Barista E
2024-05-28 20:57:00,854,Order Taken,Barista D
2024-05-28 20:58:00,846,Snack Served,Barista C
2024-05-28 20:58:00,925,Snack Served,Barista B
2024-05-28 20:58:00,967,Order Taken,Barista E
2024-05-28 20:59:00,887,Drink Prepared,Barista F
2024-05-28 20:59:00,847,Drink Served,Barista A
2024-05-28 20:59:00,846,Bill Delivered,Barista C
2024-05-28 20:59:00,925,Bill Delivered,Barista B
2024-05-28 21:00:00,854,Drink Prepared,Barista D
2024-05-28 21:00:00,846,Bill Paid,Barista C
2024-05-28 21:01:00,887,Drink Served,Barista F
2024-05-28 21:02:00,847,Snack Prepared,Barista A
2024-05-28 21:02:00,925,Bill Paid,Barista B
2024-05-28 21:02:00,854,Drink Served,Barista D
2024-05-28 21:03:00,857,Seated,Barista C
2024-05-28 21:03:00,936,Seated,Barista B
2024-05-28 21:04:00,967,Drink Prepared,Barista E
2024-05-28 21:05:00,887,Snack Prepared,Barista F
2024-05-28 21:05:00,847,Snack Served,Barista A
2024-05-28 21:06:00,967,Drink Served,Barista E
2024-05-28 21:06:00,847,Bill Delivered,Barista A
2024-05-28 21:07:00,854,Snack Prepared,Barista D
2024-05-28 21:07:00,857,Order Taken,Barista C
2024-05-28 21:07:00,936,Order Taken,Barista B
2024-05-28 21:07:00,887,Snack Served,Barista F
2024-05-28 21:08:00,854,Snack Served,Barista D
2024-05-28 21:08:00,887,Bill Delivered,Barista F
2024-05-28 21:09:00,847,Bill Paid,Barista A
2024-05-28 21:09:00,854,Bill Delivered,Barista D
2024-05-28 21:10:00,967,Snack Prepared,Barista E
2024-05-28 21:10:00,887,Bill Paid,Barista F
2024-05-28 21:11:00,857,Drink Prepared,Barista C
2024-05-28 21:11:00,936,Drink Prepared,Barista B
2024-05-28 21:11:00,851,Seated,Barista A
2024-05-28 21:12:00,854,Bill Paid,Barista D
2024-05-28 21:12:00,967,Snack Served,Barista E
2024-05-28 21:12:00,936,Drink Served,Barista B
2024-05-28 21:13:00,888,Seated,Barista F
2024-05-28 21:13:00,857,Drink Served,Barista C
2024-05-28 21:13:00,856,Seated,Barista D
2024-05-28 21:14:00,967,Bill Delivered,Barista E
2024-05-28 21:15:00,856,Order Taken,Barista D
2024-05-28 21:15:00,967,Bill Paid,Barista E
2024-05-28 21:16:00,851,Order Taken,Barista A
2024-05-28 21:16:00,936,Snack Prepared,Barista B
2024-05-28 21:17:00,888,Order Taken,Barista F
2024-05-28 21:17:00,857,Snack Prepared,Barista C
2024-05-28 21:18:00,974,Seated,Barista E
2024-05-28 21:19:00,936,Snack Served,Barista B
2024-05-28 21:19:00,857,Snack Served,Barista C
2024-05-28 21:20:00,936,Bill Delivered,Barista B
2024-05-28 21:20:00,857,Bill Delivered,Barista C
2024-05-28 21:21:00,888,Drink Prepared,Barista F
2024-05-28 21:21:00,974,Order Taken,Barista E
2024-05-28 21:22:00,856,Drink Prepared,Barista D
2024-05-28 21:22:00,851,Drink Prepared,Barista A
2024-05-28 21:23:00,936,Bill Paid,Barista B
2024-05-28 21:23:00,857,Bill Paid,Barista C
2024-05-28 21:23:00,888,Drink Served,Barista F
2024-05-28 21:24:00,872,Seated,Barista C
2024-05-28 21:25:00,856,Drink Served,Barista D
2024-05-28 21:25:00,851,Drink Served,Barista A
2024-05-28 21:25:00,945,Seated,Barista B
2024-05-28 21:27:00,974,Drink Prepared,Barista E
2024-05-28 21:27:00,888,Snack Prepared,Barista F
2024-05-28 21:27:00,856,Snack Prepared,Barista D
2024-05-28 21:27:00,851,Snack Prepared,Barista A
2024-05-28 21:27:00,945,Order Taken,Barista B
2024-05-28 21:28:00,872,Order Taken,Barista C
2024-05-28 21:28:00,974,Drink Served,Barista E
2024-05-28 21:28:00,856,Snack Served,Barista D
2024-05-28 21:29:00,888,Snack Served,Barista F
2024-05-28 21:30:00,851,Snack Served,Barista A
2024-05-28 21:30:00,974,Snack Prepared,Barista E
2024-05-28 21:30:00,856,Bill Delivered,Barista D
2024-05-28 21:31:00,888,Bill Delivered,Barista F
2024-05-28 21:31:00,974,Snack Served,Barista E
2024-05-28 21:32:00,872,Drink Prepared,Barista C
2024-05-28 21:32:00,851,Bill Delivered,Barista A
2024-05-28 21:32:00,856,Bill Paid,Barista D
2024-05-28 21:32:00,974,Bill Delivered,Barista E
2024-05-28 21:33:00,945,Drink Prepared,Barista B
2024-05-28 21:33:00,872,Drink Served,Barista C
2024-05-28 21:34:00,888,Bill Paid,Barista F
2024-05-28 21:34:00,851,Bill Paid,Barista A
2024-05-28 21:34:00,974,Bill Paid,Barista E
2024-05-28 21:34:00,860,Seated,Barista D
2024-05-28 21:34:00,945,Drink Served,Barista B
2024-05-28 21:35:00,872,Snack Prepared,Barista C
2024-05-28 21:35:00,895,Seated,Barista F
2024-05-28 21:35:00,977,Seated,Barista E
2024-05-28 21:36:00,853,Seated,Barista A
2024-05-28 21:36:00,872,Snack Served,Barista C
2024-05-28 21:37:00,945,Snack Prepared,Barista B
2024-05-28 21:37:00,895,Order Taken,Barista F
2024-05-28 21:38:00,872,Bill Delivered,Barista C
2024-05-28 21:39:00,860,Order Taken,Barista D
2024-05-28 21:40:00,977,Order Taken,Barista E
2024-05-28 21:40:00,945,Snack Served,Barista B
2024-05-28 21:40:00,895,Drink Prepared,Barista F
2024-05-28 21:41:00,853,Order Taken,Barista A
2024-05-28 21:41:00,872,Bill Paid,Barista C
2024-05-28 21:41:00,945,Bill Delivered,Barista B
2024-05-28 21:41:00,895,Drink Served,Barista F
2024-05-28 21:42:00,945,Bill Paid,Barista B
2024-05-28 21:43:00,880,Seated,Barista C
2024-05-28 21:43:00,953,Seated,Barista B
2024-05-28 21:44:00,853,Drink Prepared,Barista A
2024-05-28 21:45:00,860,Drink Prepared,Barista D
